Gene ID	CCDS ID
ENSMUSG00000085794	
ENSMUSG00000073437	
ENSMUSG00000069678	
ENSMUSG00000105562	
ENSMUSG00000059891	
ENSMUSG00000025747	
ENSMUSG00000108804	
ENSMUSG00000085794	
ENSMUSG00000073437	
ENSMUSG00000037652	
ENSMUSG00000106490	
ENSMUSG00000032596	
ENSMUSG00000073437	
ENSMUSG00000069678	
ENSMUSG00000079165	CCDS39336
ENSMUSG00000031358	
ENSMUSG00000103564	
ENSMUSG00000069678	
ENSMUSG00000032596	
ENSMUSG00000027452	CCDS16859
ENSMUSG00000102914	
ENSMUSG00000073514	CCDS37878
ENSMUSG00000082735	
ENSMUSG00000087150	
ENSMUSG00000037652	CCDS50884
ENSMUSG00000079165	
ENSMUSG00000069678	CCDS20270
ENSMUSG00000087150	
ENSMUSG00000102652	
ENSMUSG00000073514	
ENSMUSG00000079165	
ENSMUSG00000037652	
ENSMUSG00000090047	
ENSMUSG00000050315	
ENSMUSG00000027452	
ENSMUSG00000108595	
ENSMUSG00000089885	
ENSMUSG00000079165	
ENSMUSG00000027452	
ENSMUSG00000097693	
ENSMUSG00000079165	
ENSMUSG00000097693	
ENSMUSG00000027452	
ENSMUSG00000054252	CCDS51465
ENSMUSG00000083576	
ENSMUSG00000098240	
ENSMUSG00000027452	
ENSMUSG00000019478	CCDS52703
ENSMUSG00000054252	CCDS57335
ENSMUSG00000087406	
ENSMUSG00000019478	CCDS52703
ENSMUSG00000100680	
ENSMUSG00000054252	CCDS51466
ENSMUSG00000079323	
ENSMUSG00000019478	
ENSMUSG00000037652	CCDS50885
ENSMUSG00000050315	CCDS51063
ENSMUSG00000054252	
ENSMUSG00000037652	
ENSMUSG00000079323	
ENSMUSG00000061028	CCDS52061
ENSMUSG00000050315	
ENSMUSG00000037652	
ENSMUSG00000058163	CCDS36141
ENSMUSG00000050315	
ENSMUSG00000029720	CCDS19772
ENSMUSG00000037652	
ENSMUSG00000022372	CCDS27509
ENSMUSG00000058163	
ENSMUSG00000054252	
ENSMUSG00000050315	
ENSMUSG00000058163	CCDS36141
ENSMUSG00000054252	
ENSMUSG00000037652	CCDS50884
ENSMUSG00000079323	
ENSMUSG00000037652	CCDS17288
ENSMUSG00000022372	CCDS27509
ENSMUSG00000040520	CCDS18012
ENSMUSG00000050315	
ENSMUSG00000067219	CCDS39111
ENSMUSG00000062859	CCDS37526
ENSMUSG00000054252	
ENSMUSG00000050315	
ENSMUSG00000040520	
ENSMUSG00000044667	CCDS17795
ENSMUSG00000104832	
ENSMUSG00000067219	
ENSMUSG00000106220	
ENSMUSG00000054252	
ENSMUSG00000040520	
ENSMUSG00000054252	
ENSMUSG00000067219	
ENSMUSG00000040520	
ENSMUSG00000054252	
ENSMUSG00000033080	CCDS16860
ENSMUSG00000044667	
ENSMUSG00000022372	CCDS49622
ENSMUSG00000062859	CCDS50045
ENSMUSG00000044667	
ENSMUSG00000027804	
ENSMUSG00000106012	
ENSMUSG00000054252	
ENSMUSG00000062859	
ENSMUSG00000098111	
ENSMUSG00000022372	
ENSMUSG00000054252	
ENSMUSG00000086563	
ENSMUSG00000061028	
ENSMUSG00000083565	
ENSMUSG00000062859	
ENSMUSG00000108659	
ENSMUSG00000022372	CCDS27509
ENSMUSG00000108659	
ENSMUSG00000062859	
ENSMUSG00000100630	
ENSMUSG00000090464	
ENSMUSG00000038127	CCDS37305
ENSMUSG00000062859	CCDS50045
ENSMUSG00000089728	
ENSMUSG00000024130	
ENSMUSG00000037523	CCDS16760
ENSMUSG00000089728	
ENSMUSG00000107358	
ENSMUSG00000104428	
ENSMUSG00000054252	CCDS51466
ENSMUSG00000081935	
ENSMUSG00000022110	CCDS27271
ENSMUSG00000037523	CCDS16760
ENSMUSG00000102272	
ENSMUSG00000022110	
ENSMUSG00000054252	CCDS51465
ENSMUSG00000038127	
ENSMUSG00000039781	CCDS36386
ENSMUSG00000054252	
ENSMUSG00000063972	CCDS16012
ENSMUSG00000022110	
ENSMUSG00000037523	
ENSMUSG00000054252	
ENSMUSG00000024130	
ENSMUSG00000038127	CCDS37306
ENSMUSG00000022110	
ENSMUSG00000024130	
ENSMUSG00000039781	
ENSMUSG00000044864	CCDS50897
ENSMUSG00000022110	
ENSMUSG00000038127	
ENSMUSG00000063972	
ENSMUSG00000110694	
ENSMUSG00000038127	
ENSMUSG00000045555	CCDS23799
ENSMUSG00000039781	
ENSMUSG00000063972	
ENSMUSG00000082929	
ENSMUSG00000022110	CCDS27271
ENSMUSG00000027804	CCDS17417
ENSMUSG00000063972	
ENSMUSG00000022110	
ENSMUSG00000027804	
ENSMUSG00000044864	
ENSMUSG00000027804	
ENSMUSG00000101926	
ENSMUSG00000071680	
ENSMUSG00000044864	
ENSMUSG00000027804	
ENSMUSG00000063972	
ENSMUSG00000027804	
ENSMUSG00000039781	
ENSMUSG00000044864	
ENSMUSG00000063972	
ENSMUSG00000108810	
ENSMUSG00000069925	
ENSMUSG00000063972	
ENSMUSG00000069925	
ENSMUSG00000039781	
ENSMUSG00000069925	
ENSMUSG00000033458	CCDS52265
ENSMUSG00000105360	
ENSMUSG00000063972	
ENSMUSG00000060487	CCDS35836
ENSMUSG00000039781	
ENSMUSG00000069925	
ENSMUSG00000041515	CCDS22721
ENSMUSG00000063972	
ENSMUSG00000039781	
ENSMUSG00000051768	CCDS20955
ENSMUSG00000002409	CCDS21037
ENSMUSG00000029672	CCDS39436
ENSMUSG00000033458	
ENSMUSG00000081365	
ENSMUSG00000096105	
ENSMUSG00000033458	
ENSMUSG00000085795	
ENSMUSG00000002409	CCDS57532
ENSMUSG00000051768	
ENSMUSG00000033458	
ENSMUSG00000025794	CCDS40809
ENSMUSG00000063972	CCDS50581
ENSMUSG00000051768	
ENSMUSG00000002409	
ENSMUSG00000041515	
ENSMUSG00000094189	
ENSMUSG00000029672	
ENSMUSG00000063972	CCDS16012
ENSMUSG00000051768	
ENSMUSG00000041515	
ENSMUSG00000085795	CCDS52531
ENSMUSG00000041515	CCDS22721
ENSMUSG00000029672	
ENSMUSG00000051768	
ENSMUSG00000108188	
ENSMUSG00000107468	
ENSMUSG00000041515	
ENSMUSG00000051768	
ENSMUSG00000090468	
ENSMUSG00000026429	CCDS15313
ENSMUSG00000025794	
ENSMUSG00000051768	
ENSMUSG00000108124	
ENSMUSG00000041515	
ENSMUSG00000026429	
ENSMUSG00000025794	
ENSMUSG00000033068	CCDS16861
ENSMUSG00000051768	
ENSMUSG00000081750	
ENSMUSG00000085795	CCDS52532
ENSMUSG00000026429	
ENSMUSG00000041515	
ENSMUSG00000094954	
ENSMUSG00000034203	CCDS20367
ENSMUSG00000051768	
ENSMUSG00000025794	
ENSMUSG00000107151	
ENSMUSG00000029672	
ENSMUSG00000085795	
ENSMUSG00000026429	
ENSMUSG00000081568	
ENSMUSG00000025794	
ENSMUSG00000029672	
ENSMUSG00000048478	
ENSMUSG00000106894	
ENSMUSG00000082267	
ENSMUSG00000034203	
ENSMUSG00000029672	
ENSMUSG00000109954	
ENSMUSG00000051768	
ENSMUSG00000033068	
ENSMUSG00000048478	
ENSMUSG00000033068	
ENSMUSG00000090481	
ENSMUSG00000105617	
ENSMUSG00000061028	
ENSMUSG00000051768	
ENSMUSG00000105617	
ENSMUSG00000048478	
ENSMUSG00000051768	
ENSMUSG00000033068	
ENSMUSG00000061028	
ENSMUSG00000094326	
ENSMUSG00000052658	
ENSMUSG00000101802	
ENSMUSG00000083338	
ENSMUSG00000048478	
ENSMUSG00000032595	
ENSMUSG00000052658	
ENSMUSG00000026270	CCDS15181
ENSMUSG00000080916	
ENSMUSG00000101802	
ENSMUSG00000109621	
ENSMUSG00000051768	CCDS20955
ENSMUSG00000055717	CCDS27316
ENSMUSG00000110962	
ENSMUSG00000048478	CCDS40510
ENSMUSG00000106918	
ENSMUSG00000109603	
ENSMUSG00000026270	
ENSMUSG00000061028	
ENSMUSG00000110760	
ENSMUSG00000106918	
ENSMUSG00000048478	
ENSMUSG00000055717	
ENSMUSG00000026270	
ENSMUSG00000110760	
ENSMUSG00000061028	
ENSMUSG00000085196	
ENSMUSG00000048478	
ENSMUSG00000110081	
ENSMUSG00000055717	
ENSMUSG00000026270	
ENSMUSG00000048478	
ENSMUSG00000061104	CCDS52642
ENSMUSG00000100763	
ENSMUSG00000055717	
ENSMUSG00000026270	
ENSMUSG00000111533	
ENSMUSG00000022838	CCDS49843
ENSMUSG00000026270	
ENSMUSG00000037012	CCDS48578
ENSMUSG00000111533	
ENSMUSG00000026270	
ENSMUSG00000089707	
ENSMUSG00000099790	
ENSMUSG00000000838	CCDS30171
ENSMUSG00000022838	
ENSMUSG00000099790	
ENSMUSG00000111679	
ENSMUSG00000061028	
ENSMUSG00000100632	
ENSMUSG00000090690	
ENSMUSG00000020792	CCDS48983
ENSMUSG00000111831	
ENSMUSG00000061028	
ENSMUSG00000037012	
ENSMUSG00000110726	
ENSMUSG00000061028	
ENSMUSG00000020792	
ENSMUSG00000037012	
ENSMUSG00000000838	
ENSMUSG00000085763	
ENSMUSG00000061028	
ENSMUSG00000037012	
ENSMUSG00000032595	
ENSMUSG00000061028	
ENSMUSG00000111270	
ENSMUSG00000020792	CCDS25664
ENSMUSG00000061028	
ENSMUSG00000111270	
ENSMUSG00000037012	
ENSMUSG00000024011	
ENSMUSG00000106918	CCDS39056
ENSMUSG00000061028	
ENSMUSG00000037012	
ENSMUSG00000032595	
ENSMUSG00000106918	
ENSMUSG00000050721	
ENSMUSG00000105021	
ENSMUSG00000110911	
ENSMUSG00000032595	
ENSMUSG00000022838	
ENSMUSG00000050097	CCDS22586
ENSMUSG00000111720	
ENSMUSG00000032595	
ENSMUSG00000022838	
ENSMUSG00000087695	
ENSMUSG00000033342	CCDS17796
ENSMUSG00000050721	
ENSMUSG00000028464	
ENSMUSG00000032595	
ENSMUSG00000037012	
ENSMUSG00000105336	
ENSMUSG00000000838	
ENSMUSG00000106918	
ENSMUSG00000037012	
ENSMUSG00000111233	
ENSMUSG00000032595	
ENSMUSG00000033342	CCDS80009
ENSMUSG00000050097	
ENSMUSG00000037012	
ENSMUSG00000032595	
ENSMUSG00000000838	
ENSMUSG00000020792	
ENSMUSG00000037012	
ENSMUSG00000082160	
ENSMUSG00000106918	
ENSMUSG00000000838	
ENSMUSG00000020792	
ENSMUSG00000037012	
ENSMUSG00000020792	
ENSMUSG00000106918	
ENSMUSG00000000838	
ENSMUSG00000108215	
ENSMUSG00000037012	
ENSMUSG00000020792	
ENSMUSG00000106918	
ENSMUSG00000050721	CCDS23294
ENSMUSG00000020792	
ENSMUSG00000051885	
ENSMUSG00000106918	
ENSMUSG00000032091	CCDS40607
ENSMUSG00000037012	
ENSMUSG00000000838	CCDS72385
ENSMUSG00000051885	
ENSMUSG00000031461	CCDS22123
ENSMUSG00000106918	
ENSMUSG00000022838	CCDS37335
ENSMUSG00000020792	
ENSMUSG00000022304	
ENSMUSG00000048600	
ENSMUSG00000020792	
ENSMUSG00000050721	
ENSMUSG00000031461	
ENSMUSG00000106918	
ENSMUSG00000024160	
ENSMUSG00000000838	
ENSMUSG00000022838	CCDS37335
ENSMUSG00000000838	
ENSMUSG00000107140	
ENSMUSG00000107455	
ENSMUSG00000024160	
ENSMUSG00000036432	CCDS17368
ENSMUSG00000022838	
ENSMUSG00000031461	
ENSMUSG00000062257	
ENSMUSG00000024160	
ENSMUSG00000000838	
ENSMUSG00000037012	CCDS48577
ENSMUSG00000022838	
ENSMUSG00000029136	
ENSMUSG00000031461	
ENSMUSG00000000838	
ENSMUSG00000024160	
ENSMUSG00000036432	
ENSMUSG00000000838	
ENSMUSG00000032595	
ENSMUSG00000024160	
ENSMUSG00000037012	
ENSMUSG00000000838	
ENSMUSG00000031461	
ENSMUSG00000103215	
ENSMUSG00000037012	
ENSMUSG00000032595	
ENSMUSG00000024160	
ENSMUSG00000083000	
ENSMUSG00000032091	
ENSMUSG00000108596	
ENSMUSG00000037012	
ENSMUSG00000032091	
ENSMUSG00000108596	
ENSMUSG00000062257	CCDS22942
ENSMUSG00000098229	
ENSMUSG00000037012	
ENSMUSG00000024011	CCDS28595
ENSMUSG00000032595	
ENSMUSG00000032091	
ENSMUSG00000062257	
ENSMUSG00000029486	CCDS19449
ENSMUSG00000102199	
ENSMUSG00000062257	
ENSMUSG00000032091	
ENSMUSG00000032595	
ENSMUSG00000037012	CCDS48578
ENSMUSG00000024011	
ENSMUSG00000038135	
ENSMUSG00000062257	
ENSMUSG00000024160	CCDS28501
ENSMUSG00000091659	
ENSMUSG00000024011	
ENSMUSG00000062257	
ENSMUSG00000024160	
ENSMUSG00000106301	
ENSMUSG00000032595	
ENSMUSG00000029486	CCDS51567
ENSMUSG00000091996	
ENSMUSG00000024160	CCDS50022
ENSMUSG00000062257	
ENSMUSG00000032595	
ENSMUSG00000099368	
ENSMUSG00000062257	
ENSMUSG00000053461	
ENSMUSG00000038135	CCDS19129
ENSMUSG00000062257	
ENSMUSG00000029136	CCDS19187
ENSMUSG00000103034	
ENSMUSG00000029486	CCDS19449
ENSMUSG00000020733	CCDS36370
ENSMUSG00000091996	
ENSMUSG00000087531	
ENSMUSG00000029136	
ENSMUSG00000087531	
ENSMUSG00000084151	
ENSMUSG00000110741	
ENSMUSG00000073435	CCDS28503
ENSMUSG00000091996	CCDS52782
ENSMUSG00000074489	CCDS17472
ENSMUSG00000026098	CCDS14951
ENSMUSG00000074489	
ENSMUSG00000110661	
ENSMUSG00000043073	
ENSMUSG00000074489	
ENSMUSG00000043073	
ENSMUSG00000059864	
ENSMUSG00000073435	
ENSMUSG00000026098	
ENSMUSG00000059864	
ENSMUSG00000095318	
ENSMUSG00000073435	
ENSMUSG00000025534	CCDS19705
ENSMUSG00000073435	
ENSMUSG00000074489	CCDS17472
ENSMUSG00000073435	
ENSMUSG00000086229	
ENSMUSG00000026098	
ENSMUSG00000022304	CCDS27445
ENSMUSG00000059864	CCDS24603
ENSMUSG00000026098	
ENSMUSG00000074489	CCDS17472
ENSMUSG00000063849	
ENSMUSG00000026098	
ENSMUSG00000025534	
ENSMUSG00000028464	
ENSMUSG00000086839	
ENSMUSG00000091788	
ENSMUSG00000026098	
ENSMUSG00000022304	CCDS27445
ENSMUSG00000025534	
ENSMUSG00000089748	
ENSMUSG00000025665	
ENSMUSG00000053461	CCDS56664
ENSMUSG00000090351	
ENSMUSG00000028464	CCDS71374
ENSMUSG00000082044	
ENSMUSG00000022304	
ENSMUSG00000026098	
ENSMUSG00000045519	CCDS22877
ENSMUSG00000025534	
ENSMUSG00000062369	
ENSMUSG00000028464	
ENSMUSG00000026098	
ENSMUSG00000053461	
ENSMUSG00000028464	
ENSMUSG00000053461	CCDS78765
ENSMUSG00000045519	
ENSMUSG00000062369	CCDS21628
ENSMUSG00000086839	
ENSMUSG00000025534	
ENSMUSG00000045519	
ENSMUSG00000102979	
ENSMUSG00000101594	
ENSMUSG00000106168	
ENSMUSG00000086839	
ENSMUSG00000073436	
ENSMUSG00000104022	
ENSMUSG00000031826	CCDS40495
ENSMUSG00000025534	
ENSMUSG00000025665	
ENSMUSG00000028464	CCDS18100
ENSMUSG00000082573	
ENSMUSG00000030521	CCDS21333
ENSMUSG00000024130	CCDS37486
ENSMUSG00000100011	
ENSMUSG00000073436	CCDS50023
ENSMUSG00000029763	CCDS19987
ENSMUSG00000100011	
ENSMUSG00000024130	
ENSMUSG00000025665	
ENSMUSG00000031826	CCDS80938
ENSMUSG00000082754	
ENSMUSG00000030521	
ENSMUSG00000030521	
ENSMUSG00000025665	
ENSMUSG00000025665	
ENSMUSG00000104720	
ENSMUSG00000022837	CCDS28157
ENSMUSG00000094483	CCDS24420
ENSMUSG00000022837	
ENSMUSG00000086147	
ENSMUSG00000073436	
ENSMUSG00000029763	
ENSMUSG00000025665	
ENSMUSG00000022837	
ENSMUSG00000073436	
ENSMUSG00000029763	
ENSMUSG00000086147	
ENSMUSG00000073436	
ENSMUSG00000024130	
ENSMUSG00000073436	
ENSMUSG00000022837	
ENSMUSG00000024130	
ENSMUSG00000031826	
ENSMUSG00000073436	
ENSMUSG00000022837	
ENSMUSG00000024130	CCDS37486
ENSMUSG00000031826	
ENSMUSG00000075576	
ENSMUSG00000073436	
ENSMUSG00000022837	
ENSMUSG00000029763	
ENSMUSG00000031826	
ENSMUSG00000075576	
ENSMUSG00000022837	
ENSMUSG00000029763	
ENSMUSG00000031826	
ENSMUSG00000031805	CCDS22403
ENSMUSG00000031826	
ENSMUSG00000075576	
ENSMUSG00000029763	
ENSMUSG00000025665	
ENSMUSG00000031826	
ENSMUSG00000029763	
ENSMUSG00000031826	
ENSMUSG00000029763	
ENSMUSG00000025665	
ENSMUSG00000099456	
ENSMUSG00000070960	
ENSMUSG00000038880	CCDS28502
ENSMUSG00000031826	
ENSMUSG00000086181	
ENSMUSG00000029763	
ENSMUSG00000025665	
ENSMUSG00000031826	
ENSMUSG00000052632	CCDS49037
ENSMUSG00000031805	CCDS22403
ENSMUSG00000029763	
ENSMUSG00000031826	
ENSMUSG00000025665	
ENSMUSG00000038880	CCDS28502
ENSMUSG00000099456	
ENSMUSG00000099456	
ENSMUSG00000031271	CCDS53200
ENSMUSG00000031826	
ENSMUSG00000038880	
ENSMUSG00000025665	
ENSMUSG00000054266	CCDS26434
ENSMUSG00000025665	CCDS30356
ENSMUSG00000031805	
ENSMUSG00000031271	
ENSMUSG00000031805	CCDS22403
ENSMUSG00000083728	
ENSMUSG00000052632	CCDS56832
ENSMUSG00000040183	CCDS18018
ENSMUSG00000031271	
ENSMUSG00000107103	
ENSMUSG00000052632	
ENSMUSG00000040183	
ENSMUSG00000063849	
ENSMUSG00000102566	
ENSMUSG00000098029	
ENSMUSG00000040183	
ENSMUSG00000063849	
ENSMUSG00000056018	CCDS52714
ENSMUSG00000091140	
ENSMUSG00000081512	
ENSMUSG00000045330	CCDS53078
ENSMUSG00000031805	
ENSMUSG00000063849	
ENSMUSG00000045330	CCDS53078
ENSMUSG00000091556	
ENSMUSG00000091556	
ENSMUSG00000000632	CCDS25087
ENSMUSG00000084416	
ENSMUSG00000105022	
ENSMUSG00000091556	
ENSMUSG00000040183	
ENSMUSG00000040183	
ENSMUSG00000063849	CCDS23221
ENSMUSG00000091556	
ENSMUSG00000033059	CCDS16862
ENSMUSG00000040183	
ENSMUSG00000040183	CCDS18018
ENSMUSG00000031970	CCDS52701
ENSMUSG00000095113	
ENSMUSG00000108881	
ENSMUSG00000040183	CCDS18018
ENSMUSG00000024772	CCDS29501
ENSMUSG00000063849	
ENSMUSG00000078676	CCDS36302
ENSMUSG00000095113	
ENSMUSG00000063849	
ENSMUSG00000024772	
ENSMUSG00000033059	
ENSMUSG00000078676	
ENSMUSG00000082397	
ENSMUSG00000024772	
ENSMUSG00000108968	
ENSMUSG00000052632	CCDS49036
ENSMUSG00000063849	
ENSMUSG00000033059	
ENSMUSG00000078676	
ENSMUSG00000024772	
ENSMUSG00000069259	CCDS26395
ENSMUSG00000033059	
ENSMUSG00000059964	
ENSMUSG00000042632	CCDS56991
ENSMUSG00000033059	
ENSMUSG00000031970	CCDS52702
ENSMUSG00000063849	
ENSMUSG00000069259	
ENSMUSG00000078676	CCDS36302
ENSMUSG00000109502	
ENSMUSG00000092373	
ENSMUSG00000063849	
ENSMUSG00000024338	
ENSMUSG00000092229	
ENSMUSG00000089749	
ENSMUSG00000063849	
ENSMUSG00000059964	CCDS28761
ENSMUSG00000063849	
ENSMUSG00000042632	CCDS27637
ENSMUSG00000031970	CCDS22761
ENSMUSG00000063849	
ENSMUSG00000062352	
ENSMUSG00000063849	
ENSMUSG00000016757	
ENSMUSG00000110615	
ENSMUSG00000000632	
ENSMUSG00000093948	
ENSMUSG00000099594	
ENSMUSG00000000632	
ENSMUSG00000093948	
ENSMUSG00000110615	
ENSMUSG00000041617	
ENSMUSG00000000632	CCDS70255
ENSMUSG00000024338	CCDS50073
ENSMUSG00000048911	CCDS16762
ENSMUSG00000083388	
ENSMUSG00000056018	
ENSMUSG00000110615	
ENSMUSG00000110615	
ENSMUSG00000000632	
ENSMUSG00000048911	CCDS16762
ENSMUSG00000042632	CCDS27637
ENSMUSG00000024338	
ENSMUSG00000110673	
ENSMUSG00000000632	
ENSMUSG00000101267	
ENSMUSG00000092550	
ENSMUSG00000000632	
ENSMUSG00000069862	
ENSMUSG00000019866	
ENSMUSG00000046058	CCDS21038
ENSMUSG00000048911	
ENSMUSG00000092550	
ENSMUSG00000110537	
ENSMUSG00000000632	
ENSMUSG00000042632	CCDS27637
ENSMUSG00000101783	
ENSMUSG00000019866	CCDS48553
ENSMUSG00000110537	
ENSMUSG00000046743	CCDS17325
ENSMUSG00000056018	
ENSMUSG00000048911	
ENSMUSG00000026203	CCDS78622
ENSMUSG00000000632	
ENSMUSG00000097087	
ENSMUSG00000090975	
ENSMUSG00000094606	
ENSMUSG00000048911	CCDS16762
ENSMUSG00000097438	
ENSMUSG00000046743	
ENSMUSG00000094606	CCDS57492
ENSMUSG00000086329	
ENSMUSG00000105910	
ENSMUSG00000042632	CCDS27637
ENSMUSG00000052395	
ENSMUSG00000021782	
ENSMUSG00000070705	CCDS52161
ENSMUSG00000067189	
ENSMUSG00000042632	
ENSMUSG00000053469	CCDS37091
ENSMUSG00000056018	CCDS52713
ENSMUSG00000026203	CCDS35624
ENSMUSG00000042632	
ENSMUSG00000091627	
ENSMUSG00000016757	CCDS27706
ENSMUSG00000105660	
ENSMUSG00000026203	CCDS35624
ENSMUSG00000041617	
ENSMUSG00000042632	
ENSMUSG00000056018	
ENSMUSG00000016757	
ENSMUSG00000042632	
ENSMUSG00000056018	
ENSMUSG00000037514	
ENSMUSG00000056018	
ENSMUSG00000052395	
ENSMUSG00000032046	
ENSMUSG00000042632	
ENSMUSG00000026203	
ENSMUSG00000042632	
ENSMUSG00000046223	CCDS20950
ENSMUSG00000052395	
ENSMUSG00000026203	CCDS15068
ENSMUSG00000042632	
ENSMUSG00000044361	
ENSMUSG00000052395	
ENSMUSG00000046223	
ENSMUSG00000026203	
ENSMUSG00000019864	CCDS23823
ENSMUSG00000090044	
ENSMUSG00000052395	
ENSMUSG00000092494	
ENSMUSG00000028864	
ENSMUSG00000052395	
ENSMUSG00000090192	
ENSMUSG00000046223	
ENSMUSG00000026203	
ENSMUSG00000019864	
ENSMUSG00000053469	
ENSMUSG00000090192	
ENSMUSG00000026203	
ENSMUSG00000046223	
ENSMUSG00000004562	
ENSMUSG00000019864	
ENSMUSG00000089931	
ENSMUSG00000026203	
ENSMUSG00000019864	
ENSMUSG00000053469	
ENSMUSG00000107002	
ENSMUSG00000026203	
ENSMUSG00000053469	
ENSMUSG00000044361	CCDS49643
ENSMUSG00000001089	CCDS38923
ENSMUSG00000022443	CCDS27605
ENSMUSG00000046223	
ENSMUSG00000097325	
ENSMUSG00000026203	CCDS15068
ENSMUSG00000052395	CCDS26896
ENSMUSG00000026203	CCDS35624
ENSMUSG00000044361	
ENSMUSG00000046223	
ENSMUSG00000103443	
ENSMUSG00000022443	
ENSMUSG00000053469	
ENSMUSG00000062352	CCDS25833
ENSMUSG00000053469	
ENSMUSG00000044361	
ENSMUSG00000019278	CCDS22750
ENSMUSG00000104077	
ENSMUSG00000053469	
ENSMUSG00000103641	
ENSMUSG00000053469	
ENSMUSG00000019278	
ENSMUSG00000062352	CCDS25833
ENSMUSG00000019278	
ENSMUSG00000096929	
ENSMUSG00000001089	CCDS38923
ENSMUSG00000040627	CCDS20497
ENSMUSG00000041617	CCDS49782
ENSMUSG00000035027	CCDS24044
ENSMUSG00000062352	
ENSMUSG00000110716	
ENSMUSG00000001089	
ENSMUSG00000100932	
ENSMUSG00000063777	
ENSMUSG00000001089	
ENSMUSG00000110631	
ENSMUSG00000041617	
ENSMUSG00000096929	
ENSMUSG00000040627	
ENSMUSG00000062352	
ENSMUSG00000110631	
ENSMUSG00000063777	CCDS29658
ENSMUSG00000001089	CCDS38923
ENSMUSG00000085917	
ENSMUSG00000062352	
ENSMUSG00000052915	CCDS25364
ENSMUSG00000096929	
ENSMUSG00000024339	CCDS28644
ENSMUSG00000100374	
ENSMUSG00000082036	
ENSMUSG00000022443	
ENSMUSG00000001089	
ENSMUSG00000035027	
ENSMUSG00000096929	
ENSMUSG00000052915	
ENSMUSG00000006587	CCDS22739
ENSMUSG00000090370	
ENSMUSG00000024339	
ENSMUSG00000052915	
ENSMUSG00000001089	CCDS38923
ENSMUSG00000045087	CCDS22898
ENSMUSG00000103867	
ENSMUSG00000041617	
ENSMUSG00000014418	
ENSMUSG00000052915	
ENSMUSG00000022443	
ENSMUSG00000035027	
ENSMUSG00000032198	
ENSMUSG00000104010	
ENSMUSG00000082711	
ENSMUSG00000041617	
ENSMUSG00000022443	
ENSMUSG00000111623	
ENSMUSG00000052915	
ENSMUSG00000035027	
ENSMUSG00000022443	
ENSMUSG00000024339	
ENSMUSG00000052915	
ENSMUSG00000041617	
ENSMUSG00000035027	
ENSMUSG00000022443	
ENSMUSG00000024339	
ENSMUSG00000041617	
ENSMUSG00000024339	
ENSMUSG00000002076	CCDS50056
ENSMUSG00000035027	
ENSMUSG00000102520	
ENSMUSG00000102520	
ENSMUSG00000028207	
ENSMUSG00000032198	
ENSMUSG00000041617	
ENSMUSG00000002076	
ENSMUSG00000060208	CCDS52513
ENSMUSG00000032198	CCDS40555
ENSMUSG00000041617	
ENSMUSG00000035027	
ENSMUSG00000002076	
ENSMUSG00000032198	
ENSMUSG00000101708	
ENSMUSG00000098054	
ENSMUSG00000032198	
ENSMUSG00000101708	
ENSMUSG00000101413	
ENSMUSG00000101708	
ENSMUSG00000081237	
ENSMUSG00000085676	
ENSMUSG00000037514	CCDS16761
ENSMUSG00000032046	CCDS50742
ENSMUSG00000099781	
ENSMUSG00000102073	
ENSMUSG00000032046	
ENSMUSG00000100476	
ENSMUSG00000032046	
ENSMUSG00000032252	CCDS23262
ENSMUSG00000032252	
ENSMUSG00000032046	
ENSMUSG00000032252	
ENSMUSG00000037514	
ENSMUSG00000032046	
ENSMUSG00000041498	
ENSMUSG00000022525	CCDS28094
ENSMUSG00000032252	
ENSMUSG00000022438	CCDS37167
ENSMUSG00000037514	
ENSMUSG00000110433	
ENSMUSG00000032252	CCDS23262
ENSMUSG00000032046	
ENSMUSG00000037514	
ENSMUSG00000022438	
ENSMUSG00000032198	
ENSMUSG00000110593	
ENSMUSG00000022525	CCDS28094
ENSMUSG00000041498	
ENSMUSG00000022438	
ENSMUSG00000032198	
ENSMUSG00000037514	
ENSMUSG00000101032	
ENSMUSG00000022525	
ENSMUSG00000032198	
ENSMUSG00000037514	
ENSMUSG00000022438	
ENSMUSG00000022525	
ENSMUSG00000037514	
ENSMUSG00000101032	
ENSMUSG00000101032	
ENSMUSG00000101032	
ENSMUSG00000030264	CCDS20410
ENSMUSG00000101032	
ENSMUSG00000110730	
ENSMUSG00000101032	
ENSMUSG00000030264	
ENSMUSG00000036534	CCDS22567
ENSMUSG00000047822	CCDS40556
ENSMUSG00000017561	CCDS70260
ENSMUSG00000101032	
ENSMUSG00000101032	
ENSMUSG00000111445	
ENSMUSG00000036534	
ENSMUSG00000111094	
ENSMUSG00000030264	
ENSMUSG00000111094	
ENSMUSG00000029502	CCDS39209
ENSMUSG00000036534	
ENSMUSG00000030264	
ENSMUSG00000030083	CCDS20339
ENSMUSG00000030264	
ENSMUSG00000027454	
ENSMUSG00000036534	
ENSMUSG00000111528	
ENSMUSG00000030264	
ENSMUSG00000083853	
ENSMUSG00000048852	CCDS36142
ENSMUSG00000036534	
ENSMUSG00000029502	
ENSMUSG00000030264	
ENSMUSG00000100146	
ENSMUSG00000030264	
ENSMUSG00000048852	
ENSMUSG00000101750	
ENSMUSG00000030264	
ENSMUSG00000099969	
ENSMUSG00000090742	
